UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
15016175,3372216,01/16/2016,20:45,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
14740478,3238122,06/11/2015,11:22,1,PA,PASSENGER VEHICLE,,,,,,,,,Stopped in Traffic,,,,,,,,Unspecified,
17940005,3774728,10/21/2017,15:00,73d93ca7-f6f7-4846-90d8-909fdfa28141,NY,Sedan,VOLK -CAR/SUV,,2012,North,1,M,Licensed,NY,Merging,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,,Failure to Yield Right-of-Way,Passing or Lane Usage Improper
18683159,3972526,09/02/2018,21:30,5b60f3f6-3ed5-4be6-a294-9f3e850468ae,NY,Sedan,TOYT -CAR/SUV,,2015,West,1,M,Licensed,NY,Starting from Parking,Left Front Bumper,Left Front Bumper,,,,N,,Failure to Yield Right-of-Way,Unspecified
17485845,3704331,07/03/2017,22:15,b9b35693-f725-49d6-a430-f0fc489c6930,NY,Sedan,NISS -CAR/SUV,,2016,South,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,Left Rear Bumper,N,,Reaction to Uninvolved Vehicle,Unspecified
17143006,3405894,03/12/2016,14:47,450831,PA,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,BMW ZZZ,2011,Northeast,1,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,,,N,,Unspecified,Unspecified
18526102,4057521,01/19/2019,20:11,b603cf53-30d0-41d0-abf0-f98c838e11fc,NY,Sedan,NISS -CAR/SUV,,1998,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Driver Inexperience
14804484,3266387,07/28/2015,21:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Making U Turn,,,,,,,,Driver Inattention/Distraction,
14399967,297548,04/17/2013,13:55,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Backing Unsafely,
16985951,3424248,04/19/2016,6:50,163612,NY,4 dr sedan,HOND -CAR/SUV,HOND ACC,2002,South,0,,,,Parked,Left Front Bumper,Center Front End,,,,N,,Unspecified,Unspecified
17720813,3865512,03/19/2018,8:40,37652c57-3342-46c0-9112-56e274b924a2,NY,Sedan,TOYT -CAR/SUV,,2015,North,0,M,Licensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
19861687,4398197,03/12/2021,0:39,e01f5a02-7b28-4bfa-887b-93feea4a535b,NY,Sedan,SUBA -CAR/SUV,,2016,East,0,,,,Parked,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,Right Front Quarter Panel,N,,Unspecified,Unspecified
12847649,3017890,10/22/2013,19:30,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14641464,3196629,04/02/2015,9:30,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
14747556,3240534,06/13/2015,12:35,2,NY,PASSENGER VEHICLE,,,,,,,,,Making Left Turn,,,,,,,,Prescription Medication,
14945895,3336847,11/16/2015,21:45,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
13418665,250593,06/02/2013,21:50,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
12453951,205111,01/01/2013,4:00,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
18753109,3994693,10/06/2018,19:24,17cc9015-0a68-4df7-9c30-f4e5802502ab,NY,Sedan,HOND -CAR/SUV,,1992,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
17988014,3763045,10/03/2017,10:25,7fbfc669-8233-4280-b743-5275f53f517e,NY,Sedan,TOYT -CAR/SUV,,2009,North,1,,,,Going Straight Ahead,No Damage,No Damage,,,,N,,Following Too Closely,Unspecified
11570249,1000386,07/28/2014,19:41,1,NY,OTHER,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17204426,3460379,06/12/2016,13:20,393452,NY,4 dr sedan,FORD -CAR/SUV,,2013,South,2,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
14683601,3214667,05/04/2015,12:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Other Vehicular,
9286303,51089,11/26/2013,13:57,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17060777,3432978,04/28/2016,22:50,202950,NY,4 dr sedan,JEEP -CAR/SUV,JEEP ZZZ,2009,Northwest,1,M,Licensed,NY,Passing,Left Rear Quarter Panel,Left Side Doors,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
14811291,3269716,08/01/2015,14:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Starting from Parking,,,,,,,,Unspecified,
9588768,65711,06/10/2013,17:28,1,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Other Electronic Device,
14201684,286887,01/21/2013,19:45,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
12849051,226472,11/27/2013,11:55,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17854801,3755375,09/17/2017,18:00,5c7bb128-3b43-4b26-9c13-f1a6ef493ea2,,,,,,,,,,,,,,,,,Unspecified,,,
19658099,4253604,12/07/2019,9:26,0205bdd6-2ee3-406c-8abd-a9122bd82a8a,,,,,,,,,,,,,,,,,Unspecified,,,
17885703,3808593,12/09/2017,19:00,37b1fcc6-368d-4380-bb48-2b5aba9934b6,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2000,West,2,M,Licensed,NY,Making Right Turn,Left Front Bumper,Left Front Bumper,,,,N,,Pavement Slippery,Unspecified
14797726,3263103,07/21/2015,14:45,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19584838,4291080,02/20/2020,9:00,970f79a8-6c63-47af-88e7-b640e7321b4b,NY,Sedan,VOLK -CAR/SUV,,2018,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,N,,Unspecified,Unspecified
14804927,3266600,07/27/2015,16:00,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Parked,,,,,,,,Unspecified,
14729816,3233634,06/03/2015,8:10,2,NY,PASSENGER VEHICLE,,,,,,,,,Slowing or Stopping,,,,,,,,Unspecified,
13989766,278529,12/22/2013,15:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17115705,3621506,02/24/2017,14:20,bcddb122-4bee-4aa1-89e6-6d792d769a88,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2001,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Center Front End,Right Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified
18991794,4162618,06/30/2019,0:00,0dc1e53c-f1f6-4531-a343-121fa5be6ca7,,,,,,,,,,,,,,,,,Unspecified,,,
18562262,4101970,03/23/2019,19:10,62855bd5-1d98-4c89-a1c6-e97da5c2894d,NY,Taxi,NISS -CAR/SUV,,2017,Southeast,2,M,Licensed,NY,Making Right Turn,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,,,N,,Failure to Yield Right-of-Way,Unspecified
8783898,22559,11/03/2012,2:50,1,NY,TAXI,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
19139300,4228768,10/23/2019,15:00,0d95d5b4-f758-4c7d-a4b9-2dec40333f21,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2018,North,1,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
12319089,2992674,09/14/2014,15:45,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
10775446,117251,10/30/2012,21:40,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
19955143,4403044,03/30/2021,17:40,4fe177dd-0730-462a-bcb3-cabc2d1ebd65,NY,Sedan,HOND -CAR/SUV,,2020,South,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Bumper,,,N,,Unspecified,Unspecified
18615121,3938024,07/08/2018,14:30,8b81c63e-6375-4a3c-ab6b-00bcd02c51ec,NJ,Tractor Truck Diesel,HINO -TRUCK/BUS,,2013,Unknown,0,,,,Parked,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
19758298,4351611,09/25/2020,9:58,1eee97c6-18f8-4d70-a30f-0189364ce508,,Motorcycle,,,,South,1,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Unspecified
11806497,2976230,05/20/2013,12:22,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19602031,4304559,03/27/2020,15:00,b9cdac77-8c07-4560-9174-618dd81dfc6a,NY,Sedan,NISS -CAR/SUV,,2009,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Center Front End,,N,,Driver Inattention/Distraction,Following Too Closely
17819924,3883766,04/18/2018,18:20,e92881bd-04ea-4cf0-8397-4bd260ce793c,IL,Tractor Truck Diesel,FRHT-TRUCK/BUS,,2012,North,1,M,Licensed,FL,Making Left Turn,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Turning Improperly,Driver Inattention/Distraction
10471450,315096,04/03/2014,9:44,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
18893603,4114094,04/13/2019,13:59,64d2676a-73a4-4d7f-8632-2522e3772ad7,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2018,West,1,F,Licensed,NY,Merging,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,,Driver Inattention/Distraction,Unspecified
14999576,3363880,01/01/2016,16:40,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
12137874,319406,04/12/2014,10:00,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,,
17720988,3858323,03/07/2018,18:10,45d250a3-b092-4ac2-a323-09e6797c55a4,NY,Sedan,FORD -CAR/SUV,,2006,East,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,,,N,,Traffic Control Disregarded,Unspecified
15057716,3393213,02/13/2016,15:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
11318816,307979,02/03/2014,11:20,3,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
10527655,108645,08/23/2013,15:12,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
17391012,3562866,11/18/2016,1:55,1085186,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2006,East,1,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,Right Front Quarter Panel,N,,Unspecified,Unspecified
14698198,3220891,05/13/2015,23:50,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Parked,,,,,,,,Unspecified,
15043886,3386238,02/08/2016,21:30,1,IL,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,Starting in Traffic,,,,,,,,Unspecified,
18801153,4016483,11/06/2018,8:30,d585880d-de46-4e44-91ea-14f69a8ade67,NY,Sedan,HOND -CAR/SUV,,2006,North,1,M,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Side Doors,Right Front Quarter Panel,Right Front Bumper,Right Rear Quarter Panel,N,,Unspecified,Unspecified
17286161,3548584,10/26/2016,20:12,984537,NY,Station Wagon/Sport Utility Vehicle,,,2011,North,2,M,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Rear Quarter Panel,,,,N,,Passing or Lane Usage Improper,Passing or Lane Usage Improper
8892614,346504,06/04/2014,20:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
14988857,3358460,12/21/2015,16:45,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Making Left Turn,,,,,,,,Unspecified,
14975415,3351681,12/11/2015,19:00,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Backing,,,,,,,,Backing Unsafely,
16953143,3428302,03/26/2016,16:30,47106,NY,4 dr sedan,NISS -CAR/SUV,NISS MAX,2000,North,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,N,,Unspecified,Unspecified
18953971,4142934,06/01/2019,15:30,237400f4-672f-48ce-a7b9-b890eed03dcb,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2007,North,0,,,,Parked,Right Side Doors,Right Side Doors,,,,N,,Unspecified,Unspecified
14878390,3302948,09/23/2015,1:47,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
19051181,4188299,08/13/2019,16:45,2c6fa529-b206-4ea4-8df7-5d450cd5a001,NY,Sedan,VOLK -CAR/SUV,,2017,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,Other,N,,Following Too Closely,Unspecified
17523173,3656239,04/24/2017,0:15,f7ec615c-7a4a-47c5-8214-d5d5dac9f77f,NJ,Sedan,TOYT -CAR/SUV,,2011,West,1,F,Unlicensed,NJ,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,,Unsafe Lane Changing,Unspecified
19640078,4253449,12/06/2019,17:00,a6fb49f5-831c-4133-9497-b74e579cb583,NY,Van,FORD -CAR/SUV,,2011,North,1,M,Licensed,NY,Making Right Turn,Right Side Doors,Right Side Doors,,,,N,,Driver Inattention/Distraction,Unspecified
14401166,298033,05/17/2013,14:30,1,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17458878,3627132,03/05/2017,22:15,5541257f-1f9c-438f-a4ee-36609c889875,NY,Pick-up Truck,FORD -CAR/SUV,,2000,South,1,U,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19800132,4370556,11/24/2020,13:18,a7731c5f-996f-422d-bc3f-e92e85bc1522,IN,Sedan,BUIC -CAR/SUV,,,,1,,,,Going Straight Ahead,Center Front End,No Damage,,,,N,,Following Too Closely,Following Too Closely
13993528,344630,05/31/2014,11:35,1,NY,VAN,,,,,,,,,Making Left Turn,,,,,,,,Unspecified,
13437945,2825259,11/17/2014,2:02,1,NY,PASSENGER VEHICLE,,,,,,,,,Slowing or Stopping,,,,,,,,Unspecified,
17582383,3702902,07/01/2017,15:45,6bc6edf4-7d53-495a-85fe-0bdd3fa8823b,NY,Sedan,BMW -CAR/SUV,,2006,West,0,,,,Parked,Right Side Doors,Right Side Doors,,,,N,,Unspecified,Unspecified
17617435,3731384,08/14/2017,18:00,2eda735a-6c8b-468f-b267-843beb3cb20b,NY,Sedan,HOND -CAR/SUV,,2009,East,0,F,Licensed,NY,Parked,Left Rear Bumper,Left Rear Bumper,Center Back End,Left Rear Quarter Panel,,N,,Unspecified,Unspecified
13246126,351021,06/12/2014,16:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Making Left Turn,,,,,,,,Failure to Yield Right-of-Way,
19532199,4299901,03/05/2020,16:10,aee2756e-c504-413c-977e-b8b6ec882497,,Bus,,,,,,,,,,,,,,,Unspecified,,Unspecified,Unspecified
17467756,4024335,04/10/2017,0:15,a9f5be34-d7a6-40bb-9430-97be2a830000,NY,Sedan,BMW -CAR/SUV,,2015,,1,M,Licensed,NY,,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,Unspecified,,View Obstructed/Limited,Shoulders Defective/Improper
18698055,3973282,09/03/2018,4:30,17ac7492-7dae-4aed-ad7c-0a4ec69fff7e,NY,Sedan,NISS -CAR/SUV,,2016,North,0,M,Licensed,NY,Parked,Center Back End,Left Rear Bumper,Left Front Bumper,Center Front End,Right Front Bumper,N,,Unspecified,Unspecified
17262832,3517421,09/07/2016,12:30,770331,NY,Sedan,HOND -CAR/SUV,,2014,South,3,M,Licensed,NY,Going Straight Ahead,Center Back End,Left Rear Bumper,No Damage,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
11466210,153145,11/19/2012,5:40,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Prescription Medication,
17299598,3523635,09/20/2016,8:30,817957,NY,Sedan,NISS -CAR/SUV,,2007,East,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,,N,,Unspecified,Unspecified
17595747,3718891,07/25/2017,15:50,c7325230-3ef2-4955-b17a-d8c91b5632e7,,,,,,East,1,,,,Going Straight Ahead,Right Front Quarter Panel,,,,,N,,Passing Too Closely,Unspecified
18956228,4144400,06/03/2019,20:50,537b8452-4557-46c5-8baf-7c766c238814,NY,Sedan,JEEP -CAR/SUV,,2011,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Center Front End,Right Front Quarter Panel,Center Front End,N,,Unspecified,Unspecified
17511673,3684772,06/05/2017,10:30,0185f391-a606-42bf-9bf6-dbe3f45bdfc3,NJ,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2017,East,1,M,Licensed,NY,Making Right Turn,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,,Driver Inexperience,Unspecified
18852149,4051336,12/23/2018,10:40,711aa2f1-48b5-4c33-b001-a19f157bfd4d,NY,Sedan,HYUN -CAR/SUV,,2014,East,1,M,Licensed,NY,Entering Parked Position,Left Front Bumper,Left Front Bumper,,,,N,,Backing Unsafely,Unspecified
9353762,54773,11/06/2013,9:00,1,NY,VAN,,,,,,,,,,,,,,,,,Turning Improperly,
14804848,3266564,07/27/2015,16:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Backing,,,,,,,,View Obstructed/Limited,
11156081,135164,07/07/2012,16:45,2,NY,VAN,,,,,,,,,,,,,,,,,Unspecified,
14926453,3327092,11/01/2015,13:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
11967921,179727,08/29/2012,20:05,2,NY,BICYCLE,,,,,,,,,,,,,,,,,Drugs (Illegal),
18966615,4148811,06/06/2019,13:10,2ebc2282-ce0b-4759-bacd-fd38b00798dc,NY,Box Truck,MITS-TRUCK/BUS,,1999,East,1,,,,Starting from Parking,Right Front Bumper,Other,Other,Other,Other,N,,Unsafe Lane Changing,Driver Inattention/Distraction
9802152,334435,05/12/2014,14:54,2,NY,PASSENGER VEHICLE,,,,,,,,,Other*,,,,,,,,Unspecified,
17514696,3645821,04/05/2017,14:55,bf6ac7ac-e635-4105-a3f5-baa75d6799b1,NY,Sedan,INFI -CAR/SUV,,2008,West,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
19169867,4242175,11/17/2019,5:00,d892e109-6541-4538-9505-846daf6086f6,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2017,West,0,,,,Parked,Center Front End,Left Front Bumper,,,,N,,Unspecified,Unspecified
17212927,3530379,09/30/2016,7:40,864880,NY,Sedan,MERC -CAR/SUV,,2000,South,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,No Damage,N,,Traffic Control Disregarded,Pavement Slippery
17189918,3482771,07/18/2016,12:45,534419,NY,4 dr sedan,FORD -CAR/SUV,,2014,,1,,,,Making U Turn,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Aggressive Driving/Road Rage
17563953,3685514,06/06/2017,13:20,78a13be3-fa2a-40bd-8350-856cb251c227,NJ,Sedan,LEXS -CAR/SUV,,2017,South,2,F,Licensed,NJ,Going Straight Ahead,Left Rear Quarter Panel,Left Side Doors,,,,Unspecified,,Unspecified,Unspecified
9294197,1022106,09/10/2014,19:05,2,NY,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
14576943,3170621,02/16/2015,9:39,2,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Failure to Yield Right-of-Way,
19558270,4296787,03/03/2020,9:30,4bfee9a3-e114-4128-bcaa-7329b6013af1,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2017,East,1,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified
14849643,3288605,09/01/2015,16:05,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
19079171,4200874,09/06/2019,15:45,227bb59a-5a03-48c3-8243-9866a3358b80,NY,Sedan,ACUR -CAR/SUV,,2002,East,1,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
9004628,346027,06/04/2014,16:50,2,NY,VAN,,,,,,,,,Starting in Traffic,,,,,,,,Unspecified,
9280877,48704,05/23/2013,14:50,2,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17692930,3832160,01/19/2018,12:29,af77f2b2-8247-4d2c-832a-a2c9c98eaa6c,NY,Station Wagon/Sport Utility Vehicle,ISU -CAR/SUV,,2017,East,2,M,Licensed,NY,Backing,Right Rear Bumper,Right Rear Quarter Panel,Right Rear Bumper,Right Rear Quarter Panel,Right Rear Bumper,N,,Backing Unsafely,Passing Too Closely
19029981,4178875,07/27/2019,21:54,f5df08f8-da54-4cc7-bd8c-b11f5d883976,PA,Pick-up Truck,TOYT -CAR/SUV,,2017,West,1,M,Licensed,PA,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified
11260911,144239,01/04/2014,6:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Steering Failure,
12851602,227579,02/11/2014,4:00,3,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14937241,3332484,11/11/2015,0:50,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inexperience,
17552058,3682972,05/30/2017,7:20,125b41f0-f532-4212-93fb-9869855a6297,NJ,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2016,South,1,M,Licensed,NJ,Changing Lanes,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unsafe Lane Changing,Unspecified
9978359,1001376,07/30/2014,15:37,1,NY,OTHER,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
10963981,128897,11/05/2013,6:50,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
12667263,218756,01/09/2013,16:18,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17690007,3827182,01/13/2018,0:27,2bb649fa-c4c5-498c-a1e6-96f710bf9ae4,NY,Sedan,BMW -CAR/SUV,,2015,East,0,,,,Parked,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,Left Rear Quarter Panel,Right Rear Quarter Panel,N,,Unspecified,Unspecified
13433759,998589,07/21/2014,11:20,2,NY,PASSENGER VEHICLE,,,,,,,,,Passing,,,,,,,,Unspecified,
17438074,3706159,07/05/2017,15:30,8726a9fa-3826-4f95-8bc7-34ebc33412aa,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2017,East,1,F,Licensed,NY,Making Right Turn,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,,N,,Unspecified,Unspecified
14493942,3135899,12/12/2014,14:40,2,NY,LIVERY VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,,
18732957,3958392,08/09/2018,15:05,492e6a44-6fb0-46f6-8881-d40a64e81bb3,NY,Sedan,PORS -CAR/SUV,,2003,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
17873308,3881756,04/15/2018,22:44,88162fcf-d3b4-4993-b33a-9722b31fdcb1,NY,Sedan,TOYT -CAR/SUV,,2012,East,3,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Side Doors,No Damage,No Damage,No Damage,N,,Pavement Slippery,Unspecified
11624845,162371,08/29/2013,14:19,1,PA,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
18548727,4084127,02/19/2019,9:20,cf8ce9cb-32ac-48b5-8272-e70ea99cf589,CT,Sedan,NISS -CAR/SUV,,2004,East,0,,,,Parked,Left Front Quarter Panel,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
14605453,3182368,03/06/2015,9:00,3,NJ,PICK-UP TRUCK,,,,,,,,,Slowing or Stopping,,,,,,,,Pavement Slippery,
14795343,3261943,07/19/2015,22:18,2,NY,PASSENGER VEHICLE,,,,,,,,,Merging,,,,,,,,Driver Inattention/Distraction,
18750898,3962243,08/15/2018,16:45,c72cd0b2-b9cd-4c16-8891-2aa051ab6516,NY,Sedan,NISS -CAR/SUV,,2003,North,2,F,Licensed,NY,Starting from Parking,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,N,,Unspecified,Unspecified
17275345,3516603,09/09/2016,14:25,769499,NY,Tractor Truck Gasoline,INTER,,2012,Southeast,1,M,Licensed,FL,Making Left Turn,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
13986052,276802,07/22/2013,5:30,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19665071,4262419,12/20/2019,2:19,fe14183a-d629-4cd4-9e9d-da96cf40552d,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2008,West,0,,,,Parked,Left Front Bumper,Left Front Bumper,,,,Unspecified,,Unspecified,Unspecified
15005978,3367078,01/07/2016,22:10,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Making Right Turn,,,,,,,,Driver Inattention/Distraction,
17090368,3601685,01/19/2017,18:45,320f9bf1-de6f-4f05-a2e3-fecd23d4615a,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2010,South,1,F,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,Center Front End,Right Front Bumper,,N,,Unspecified,Unspecified
12052622,186096,05/24/2013,10:08,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
