ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
329,70896,West 167 Street,Audubon Avenue,St. Nicholas Avenue,WB,09/27/2014,33,20,12,11,6,23,17,31,18,22,73,83,54,68,94,72,84,90,77,107,74,57,40,40
39,148030,KINGS HIGHWAY,EAST  93 STREET,LENOX ROAD,NB,11/01/2016,48,26,26,16,24,39,109,268,192,151,117,114,109,140,165,202,232,242,223,211,145,115,90,67
69,70395,EAST 156 STREET,ST ANNS PLACE,EAGLE AVENUE,EB,10/14/2015,42,26,25,12,22,28,97,244,259,177,170,201,219,263,242,279,328,357,245,173,149,124,74,67
140,35042,CLAY STREET,COMMERCIAL STREET,MANHATTAN AVENUE,EB,10/10/2015,22,24,17,13,9,4,12,30,21,36,46,48,69,42,34,42,50,47,61,44,45,38,40,26
171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/10/2019,246,193,150,80,100,76,123,259,336,428,543,714,627,804,782,765,721,709,668,535,409,441,326,271
121,47800,SCHENCK AVENUE,MC CLANCY PLACE,HEGEMAN AVENUE,NB,10/08/2015,46,29,12,14,19,37,92,238,160,121,138,162,151,174,245,211,242,233,219,183,150,146,126,69
302,4340,ARTHUR KILL ROAD,TOKEN STREET,CROSSFIELD AVENUE,EB,11/01/2015,132,114,100,61,37,58,122,148,283,365,529,521,530,611,497,397,488,414,319,317,237,178,116,73
168,188247,3 Avenue,East 189 Street,Park Avenue,NB,11/06/2017,16,15,13,13,8,29,48,65,75,92,100,86,75,74,70,87,69,100,92,69,76,41,24,26
249,9000265,Pitt Street,Stanton Street,Rivington Street,NB,11/09/2017,68,53,24,29,29,57,159,252,307,254,204,231,229,236,249,236,267,270,218,223,214,200,149,139
11,112817,111 Avenue,140 Street,141 Street,WB,10/12/2019,140,62,49,58,58,95,123,180,232,248,257,277,297,299,318,303,331,289,302,314,263,213,237,164
272,116849,37 Avenue,Parsons Boulevard,147 Street,EB,10/01/2017,299,85,67,80,66,92,107,224,337,325,395,455,506,634,643,724,581,494,487,486,522,493,434,407
251,50705,Liberty Avenue,Autumn Avenue,Lincoln Avenue,WB,10/13/2019,73,68,41,38,41,48,34,50,81,138,238,246,305,264,309,313,335,217,249,229,131,110,78,64
210,19555,Ft Hamilton Parkway,67 Street,68 Street,SB,09/25/2019,106,49,51,27,47,74,234,409,416,466,566,546,565,571,554,520,539,565,608,546,502,424,372,322
366,93606,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,NB,02/29/2016,40,19,13,9,11,28,61,222,150,119,143,117,172,141,224,212,236,263,250,231,152,114,81,48
158,219878,Goethals Bridge Approach,Western Avenue,Old Place Greek Shoreline,NB,11/01/2014,839,599,411,434,397,482,668,816,1024,1201,1323,1631,1892,1872,2001,2109,2056,2040,2095,1862,1542,1577,1437,1294
336,82326,108 Street,62 Avenue,Apex Place,NB,04/08/2018,103,85,54,36,41,49,81,112,135,213,274,253,300,347,340,328,270,254,278,257,197,163,159,91
46,20157,65 STREET,18 AVENUE,19 AVENUE,EB,10/23/2016,297,220,176,114,108,101,105,174,324,385,503,555,661,702,709,690,722,704,600,567,489,413,380,279
149,142554,HENRY HUDSON PARKWAY,73 STREET,76 STREET,SB,09/12/2015,1789,1266,927,719,715,1071,1939,2159,2818,2957,3012,3244,3208,2791,3224,2851,3043,3223,3234,3061,2373,2270,2309,2031
144,22025,3 AVENUE,26 STREET,27 STREET,NB,09/16/2015,185,143,131,136,322,766,1726,1856,1565,1256,1313,1181,1146,1173,1176,1300,1302,1205,957,790,596,456,572,447
365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,EB,03/06/2016,127,85,62,59,39,42,74,114,135,200,195,221,241,251,324,324,346,324,328,293,230,193,145,149
76,73451,HENRY HUDSON PARKWAY E,JOHNSON AVENUE,WEST 239 STREET,EB,11/02/2015,29,20,15,3,14,30,110,232,394,302,238,256,265,310,322,385,368,361,353,491,207,149,120,45
15,9012911,BRUCKNER EXPRESSWAY,LONGFELLOW AVENUE,WHITTIER STREET,WB,11/01/2016,753,486,428,488,1126,2802,3409,3390,3083,3184,3116,3164,3121,3072,3253,3080,2963,3028,2960,2565,2059,1897,1780,1306
153,26962,AVENUE P,CONEY ISLAND AVENUE,EAST 12 STREET,EB,11/01/2016,150,85,66,43,59,98,226,553,705,750,669,663,649,671,772,736,830,801,787,633,483,407,331,218
295,9012755,Cross Island Parkway,114 Terrace,115 Avenue,SB,11/19/2017,3019,2219,1522,1079,956,897,1058,1312,1817,2164,2756,3889,4433,4223,4236,4578,4942,4555,4951,3556,4286,3923,3222,2422
352,113476,Webster Avenue,Clay Avenue,East Mt Eden Avenue,SB,11/05/2019,206,161,117,80,119,190,446,602,556,490,565,543,533,590,505,543,517,527,559,526,466,387,321,287
325,101621,Douglaston Parkway,Maryland Road,Van Zandt Avenue,NB,01/25/2018,24,6,11,9,11,59,305,619,498,218,177,212,264,389,603,567,627,802,637,402,346,215,124,51
272,64584,Murdock Ave,199 St,200 St,WB,10/12/2019,165,100,77,45,48,51,84,121,199,243,249,264,282,303,321,360,330,290,295,290,237,157,133,145
13,70612,St Nicholas Place,150 Street,149 Street,NB,10/10/2017,78,48,32,29,37,45,111,157,170,153,127,159,159,172,170,219,273,179,188,146,146,132,87,88
307,34408,West End Avenue,West 73 Street,West 74 Street,NB,10/07/2017,102,73,41,41,49,33,124,164,262,404,425,385,357,334,360,339,314,309,331,309,265,204,201,148
135,110444,Broadway,Jamaica Line,Jamaica Line,EB,10/19/2019,477,273,265,183,207,136,191,351,487,488,438,577,806,747,933,886,980,889,904,819,745,550,492,489
306,29479,Putnam Avenue,Claver Place,Franklin Avenue,WB,11/13/2017,29,18,7,9,12,29,57,178,271,227,128,127,127,141,145,155,215,215,223,131,81,66,49,42
41,97525,35 Avenue,203 Street,204 Street,WB,09/27/2019,56,25,39,20,30,93,194,500,474,394,386,440,477,419,428,516,486,449,491,420,286,242,171,138
59,138880,ED KOCH QUEENSBORO BRIDGE UPPER LEVEL,ROOSEVELT ISLAND SHORELINE,QN-NY CNTY SHORELINE,WB,10/12/2016,1191,790,598,692,999,2063,2101,1860,1866,1887,1834,1783,1638,1684,1543,1596,1819,1752,1657,1769,1607,1529,1512,1364
263,43126,Marcus Garvey Boulevard,Halsey Street,Macon Street,SB,10/16/2019,303,182,142,115,111,211,405,782,940,711,601,615,672,714,865,924,1025,1020,1017,875,831,711,555,409
149,34257,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/10/2019,187,94,84,65,88,170,395,556,524,519,511,515,547,544,511,566,575,683,710,645,532,606,602,399
265,34402,Riverside Drive,West 73 Street,West 74 Street,NB,10/04/2014,26,19,5,6,9,17,30,52,83,104,117,147,102,104,196,176,149,174,176,171,138,88,70,71
25,69057,Madison Avenue,East 121 Street,East 122 Street,NB,10/10/2017,479,245,222,148,182,307,569,839,963,806,801,752,774,847,787,907,859,887,898,1045,921,889,741,743
57,28288,Ocean Avenue,Farragut Road,Glenwood Road,WB,09/24/2017,244,206,137,108,89,114,222,299,422,594,646,636,645,636,694,684,598,595,547,537,476,325,288,222
153,19559,Ft. Hamilton Parkway,66 Street,67 Street,SB,09/30/2014,106,54,42,47,31,71,214,444,537,499,480,443,453,441,470,509,599,551,535,534,380,284,232,201
54,19984,Bay Ridge Parkway,20 Avenue,19 Avenue,WB,10/02/2014,52,48,35,24,36,55,186,462,470,484,480,462,387,410,476,534,527,545,544,538,423,295,224,130
311,151405,Union Turnpike,Magaret Place,71 Avenue,WB,10/17/2014,57,24,28,18,64,197,639,972,886,759,530,577,581,608,773,965,941,916,1025,909,462,357,271,162
298,158833,Park Avenue,East 118 Street,East 119 Street,SB,10/10/2019,119,55,43,27,40,118,580,593,456,557,522,454,506,385,403,486,550,547,489,448,324,238,310,189
110,15540,Beach St,Union Pl,Van Duzer St,EB,09/23/2019,18,17,10,7,10,14,37,73,120,84,64,107,86,92,120,157,128,130,88,77,58,52,30,44
300,9006987,Stanley Avenue,108 Street,Snediker Avenue,WB,11/04/2014,77,36,16,15,25,44,94,232,199,149,176,166,178,199,244,306,355,383,335,260,204,166,129,85
30,21028,3 Avenue,29 Street,30 Street,NB,10/18/2019,178,155,114,129,243,1067,1966,2135,1847,1655,1427,1141,1186,1258,1395,1349,1409,1296,1240,1089,805,495,385,348
174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/10/2019,70,38,24,20,29,54,113,177,196,231,208,195,249,235,274,293,278,271,247,219,236,166,143,85
301,142959,Belt Parkway,Mill Basin,Bergen Avenue,WB,11/17/2017,798,327,127,140,416,2186,4021,3908,3626,3450,3398,3087,3057,3045,3429,3500,3592,3830,3721,3686,2978,2501,2177,1886
137,136625,FDR Drive,57 Street,56 Street,SB,10/11/2014,2546,1626,1173,1037,964,1205,2223,2803,3231,3281,3473,3753,3830,4348,4197,4267,4212,4277,4313,4126,3787,3492,3566,3622
277,9012807,KOREAN WAR VETS PARKWAY,HEENAN AVENUE,ALBEE AVENUE,SB,10/27/2015,176,84,57,61,115,337,753,1370,1354,1020,1071,1183,1223,1289,1565,1739,1876,1886,1751,1390,1091,744,491,336
365,89274,EAST 241 STREET,CARPENTER AVENUE,BRONX BOULEVARD,WB,02/28/2016,169,159,99,91,111,108,145,164,180,248,340,328,369,382,453,411,379,367,341,338,294,236,216,140
146,146887,East Burnside Avenue Main Road,Grand Concourse,Anthony Avenue,EB,11/05/2017,167,144,119,81,68,75,48,51,59,77,83,119,142,153,193,202,210,162,170,212,212,193,148,123
295,12946,Ocean Terrace,Dead End,Milford Dr,NB,09/23/2019,20,9,7,2,7,40,245,478,467,291,284,276,241,250,411,413,430,491,360,204,112,106,36,23
147,138812,BELT PARKWAY,26 STREET,DOOLEY STREET,EB,10/12/2015,1695,1009,671,584,779,2343,3220,3717,4542,3822,3472,3607,3640,3760,4339,4227,4107,4027,3538,3766,3584,3215,2475,1984
174,78404,EAST TREMONT AVENUE,ANTHONY AVENUE,EAST 176 STREET,EB,10/09/2016,392,349,292,220,200,228,177,206,213,256,330,467,453,523,582,582,614,488,630,531,509,440,335,325
340,148198,Grand Concourse,187 Street,184 Street,SB,04/13/2018,147,130,86,70,71,82,193,310,370,337,695,868,443,315,535,524,465,399,468,411,345,312,281,226
359,44932,FLUSHING AVENUE,CYPRESS AVENUE,SENECA AVENUE,NB,03/26/2016,299,219,167,133,168,178,197,254,309,351,435,465,552,565,518,548,517,535,506,442,431,423,312,295
306,156106,Queens Boulevard,78 Avenue,78 Crescent,WB,10/15/2019,49,34,23,27,52,189,436,632,658,620,423,361,383,366,370,444,402,418,416,265,235,257,180,93
139,155144,FDR Drive,119 Street,East 120 Street Pedestrian Overpass,SB,10/11/2014,1761,1241,919,866,999,1556,2506,3232,3342,2902,2708,3077,3542,3379,3409,3630,3733,3607,3531,3523,3437,3457,3328,3125
247,257463,Central Park South,6 Avenue,Grand Army Plaza,NB,10/04/2017,225,160,93,120,179,322,497,561,604,587,481,629,569,625,657,867,706,876,1108,821,681,627,710,502
37,86554,CASTLE HILL AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,SB,11/08/2015,285,188,133,149,130,113,131,210,292,430,488,558,602,606,609,572,563,560,513,425,411,331,265,218
326,28860,CLARKSON AVENUE,EAST 37 STREET,EAST 38 STREET,EB,09/19/2015,245,182,114,79,77,62,85,162,262,236,267,247,275,261,266,318,397,338,329,334,383,305,278,196
240,159048,Adamn C Powell Boulevard,West 148 Street,West 149 Street,SB,10/07/2017,288,216,166,139,96,134,221,264,299,391,389,389,400,383,442,449,433,503,429,397,365,329,319,285
116,46587,NEW LOTS AVENUE,SNEDIKER AVENUE,HINSDALE STREET,EB,10/10/2015,209,225,164,160,160,127,124,178,195,244,295,341,297,353,404,418,421,411,415,358,358,317,263,276
15,73666,Brooklyn Queens Expressway Service Road,58 Lane,50 Avenue,EB,11/19/2017,66,63,32,34,20,37,27,36,44,60,82,86,103,119,128,134,145,123,122,116,103,86,73,64
30,82335,108 Street,62 Drive,63 Avenue,SB,10/15/2014,93,67,31,27,28,69,150,284,297,341,315,338,385,352,390,421,450,435,379,351,339,232,169,131
83,37916,3 AVENUE,EAST 99 STREET,EAST 100 STREET,NB,11/14/2016,367,245,202,165,246,360,733,1017,1150,786,807,861,992,961,1062,1330,1574,1492,1298,1157,851,633,648,567
339,72026,JEROME AVENUE,GOBLE PLACE,EAST MOUNT EDEN AVENUE,NB,09/16/2015,92,78,79,94,145,232,436,381,350,383,410,474,450,504,611,447,435,479,414,390,363,230,190,115
206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,EB,11/19/2015,186,161,93,72,113,207,316,619,803,774,733,710,670,731,838,874,880,875,810,709,560,441,368,268
342,156721,Union Turnpike,196 Street,196 Place,EB,09/28/2019,58,44,19,23,12,19,64,123,166,257,284,308,374,349,381,329,363,339,506,271,214,180,134,111
363,69639,EAST 138 STREET,GRAND CONCOURSE,PARK AVENUE,WB,03/03/2016,212,175,130,116,190,267,637,1012,1211,948,611,615,671,851,842,1369,1619,1385,1036,718,464,371,276,236
7,143877,HUTCHINSON RIVER PARKWAY,BARTOW AVENUE,NEW ENGLAND THRUWAY,SB,11/05/2016,1033,636,398,357,558,862,1505,2052,2412,2780,3171,3416,3738,3810,3832,4168,4348,4007,3634,3707,2725,2524,2263,1902
168,9009102,MANHATTAN BRIDGE LOWER LEVEL,BODY OF WATER,BODY OF WATER,NB,10/14/2015,866,498,361,381,587,1273,1349,1396,1307,1216,1048,932,803,796,772,619,568,590,587,654,641,812,1020,1466
269,156483,Union Turnpike,195 Street,196 Street,WB,10/10/2017,25,19,15,9,25,137,1317,1729,1463,1123,481,411,356,394,438,581,707,794,789,477,298,171,138,76
288,27577,Nostrand Avenue,Avenue P,Stuart Street,NB,09/27/2019,103,65,34,29,60,137,257,408,447,394,419,418,425,477,529,542,460,456,352,267,305,231,156,139
347,68200,Woodside Avenue,38 Avenue,Barnett Avenue,SB,10/11/2014,71,57,44,36,31,38,42,83,122,164,179,199,224,263,249,240,252,243,217,201,199,127,100,81
240,97306,NORTHERN BOULEVARD,190 STREET,191 STREET,EB,11/10/2015,168,85,73,55,61,127,295,738,853,876,803,772,916,1016,1077,1209,1360,1425,1322,1112,806,557,485,318
239,27092,Kings Highway,East 13 Street,East 14 Street,WB,10/17/2019,70,55,30,16,34,53,151,288,375,318,502,356,403,312,390,435,498,497,413,381,322,193,146,101
148,166137,Central Park North,Frawley Circle,Central Park Lenox Avenue Appr,WB,10/11/2019,104,75,39,38,32,89,231,320,330,250,180,215,226,255,280,241,228,234,220,262,215,193,182,136
29,190253,BROOKLYN QUEENS EXRESSPWAY,59 STREET,60 STREET,NB,10/03/2016,1133,655,483,539,1233,1997,2374,2759,2664,2373,2316,2646,2631,2863,3021,3310,3263,3344,2855,2297,2180,1857,1731,1447
34,103498,164 Street,Chapin Parkway,84 Avenue,SB,11/15/2014,124,67,65,60,49,57,84,121,181,216,254,250,267,294,301,334,304,274,267,209,215,156,146,145
131,42968,Empire Boulevard,Albany Avenue,Troy Avenue,WB,10/17/2014,106,55,57,36,66,93,227,460,423,341,262,277,303,322,310,388,324,254,282,327,299,301,279,236
310,9661,POST AVENUE,GREENLEAF AVENUE,DRIPROCK STREET,WB,09/15/2015,39,36,15,16,40,100,139,282,287,266,245,292,318,303,340,393,430,443,356,329,221,181,127,89
287,122461,MARTLING AVENUE,BROOKS POND PLACE,SLOSSON AVENUE,NB,09/16/2015,33,17,13,12,23,59,238,657,581,231,318,332,365,389,506,566,516,493,472,356,276,179,116,56
173,137748,F D R DRIVE,29 STREET,26 STREET,NB,10/18/2015,2336,1759,1362,1023,952,852,1402,1908,2042,2383,2933,3301,3274,3676,3594,3542,3379,3148,3323,3214,2969,2652,2313,1722
120,66880,58 STREET,55 DRIVE,56 DRIVE,SB,10/08/2016,151,116,102,124,173,230,302,337,440,521,518,452,452,473,580,457,475,471,500,441,297,229,173,119
256,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,WB,11/10/2019,65,40,55,38,40,30,24,36,59,79,86,106,130,131,124,123,143,132,92,90,82,89,55,44
317,42135,Utica Avenue,Farragut Road,Glenwood Road,NB,11/07/2014,183,137,79,54,60,82,174,378,555,472,489,479,444,443,512,544,506,559,559,500,440,451,412,298
22,70155,East 138 Street,St Anns Avenue,Cypress Avenue,WB,09/30/2017,111,104,91,78,83,70,116,160,174,210,259,212,256,249,262,234,221,253,211,203,181,203,143,141
129,62100,BEACH CHANNEL DRIVE,BIRDSALL AVENUE,NAMEOKE AVENUE,SB,10/29/2015,228,120,99,69,117,262,415,484,572,470,386,459,406,460,657,519,598,707,694,620,628,543,375,275
39,85912,BRONX PARK EAST,BRADY AVENUE,MARAN PLACE,NB,11/01/2015,295,221,142,138,106,91,132,216,268,379,476,547,573,583,583,601,579,555,401,522,461,261,267,202
27,98876,26 Avenue,201 Street,202 Street,EB,09/29/2019,47,21,11,11,12,32,59,101,170,207,291,321,349,324,359,290,299,278,209,192,138,116,81,41
335,47393,Sutter Avenue,Hinsdale Street,Williams Avenue,WB,10/09/2019,85,41,31,23,29,82,229,427,348,265,217,223,242,228,277,258,306,273,203,184,186,138,106,80
35,81409,VAN CORTLANDT PARK EAST,EAST 240 STREET,KEPLER AVENUE,WB,09/14/2015,37,20,10,16,29,88,156,213,196,150,122,154,187,155,170,180,199,226,206,151,108,76,70,45
255,98008,NORTHERN BOULEVARD,OCEANIA STREET,CORPORAL KENNEDY STREET,WB,11/15/2015,255,272,145,123,86,80,146,246,425,652,858,854,991,1046,1051,994,1172,1169,942,733,674,517,376,211
350,137213,Woodhaven Boulevard,95 Avenue,95 Street,SB,10/18/2014,429,294,190,162,208,393,625,911,1215,1194,1162,1302,1422,1384,1511,1454,1519,1515,1474,1260,1092,957,865,633
57,75343,58 Street,41 Drive,43 Avenue,NB,10/10/2019,53,28,25,26,38,75,143,187,244,158,156,177,212,222,237,271,302,264,273,265,223,177,96,90
151,9009550,Central Park West,8 Avenue Line,8 Avenue Line,SB,10/11/2019,137,102,56,43,51,111,307,688,838,728,565,525,506,483,585,522,450,470,434,468,368,325,284,252
267,128571,Cypress Avenue,Suydam Street,Hart Street,EB,10/03/2017,105,64,51,43,65,75,118,217,232,187,223,223,283,287,348,385,465,519,486,418,317,249,203,163
195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,WB,11/20/2015,61,42,34,19,28,81,288,694,477,312,270,312,330,332,502,590,631,565,529,374,258,204,163,140
144,240881,FDR Drive,Pike Slip,Rutgers Slip,SB,10/11/2014,1698,1217,1004,862,781,694,1101,1540,1692,1619,1650,1514,1373,1228,1538,1684,1095,1324,1453,1694,1725,1541,1555,1158
233,72608,Broadway,Dyckman Street,Cumming Street,WB,11/04/2017,490,368,257,234,185,218,303,392,504,558,642,650,670,639,690,629,687,698,628,596,580,577,540,546
237,30312,Park Avenue,Washington Avenue,Hall Street,WB,03/09/2015,158,84,36,49,32,98,204,682,1098,1014,691,581,792,775,694,815,866,1011,987,920,590,474,362,224
72,93653,EAST TREMONT AVENUE,HARDING AVENUE,SILVER BEACH PLACE,NB,11/08/2015,65,18,6,2,2,5,15,11,35,63,48,77,75,62,55,71,47,52,45,36,25,69,76,57
97,29555,FULTON STREET,CLAVER PLACE,FRANKLIN AVENUE,WB,09/15/2015,87,73,49,45,65,134,355,430,428,332,267,276,237,285,304,305,290,316,289,262,211,229,170,128
328,70896,167 Street,Audubon Avenue,St Nicholas Avenue,WB,03/15/2018,13,11,9,6,8,23,28,57,108,89,56,38,51,43,78,61,41,45,49,36,26,22,31,23
85,32283,8 Avenue,Greenwich Avenue,West 14 Street,NB,10/30/2017,435,329,261,240,289,389,712,1051,1235,1045,938,924,958,939,897,1028,1008,1031,1214,1067,1007,879,795,582
199,91191,Main Street,37 Avenue,38 Avenue,SB,10/28/2014,63,56,31,36,39,115,283,565,718,705,690,654,681,639,640,643,637,605,557,384,343,199,200,130
168,77424,EAST 163 STREET,ROGERS PLACE,INTERVALE AVENUE,EB,10/08/2016,192,174,139,97,118,104,127,181,246,281,304,352,405,417,402,400,403,424,391,350,331,285,288,286
357,119848,Center Drive,West Drive,Nethermead Arches,EB,10/25/2014,6,9,1,6,6,1,4,15,20,14,4,4,14,15,19,22,12,19,10,14,4,7,21,12
153,19559,Ft. Hamilton Parkway,66 Street,67 Street,NB,10/05/2014,136,101,59,48,42,55,124,153,255,379,466,500,524,528,496,474,486,501,453,371,313,259,229,161
333,71124,West 181 Street,Wadsworth Avenue,St. Nicholas Avenue,EB,09/24/2014,186,122,103,88,89,142,270,470,438,360,332,363,407,370,375,418,405,357,327,353,348,297,274,209
359,25484,Ocean Parkway,Avenue T,Avenue S,NB,10/18/2014,301,188,140,102,139,199,365,537,724,757,875,870,881,917,856,966,929,875,948,1060,1039,890,702,562
103,75335,Corona Avenue,92 Street,93 Street,WB,10/18/2014,193,119,85,84,101,103,174,282,294,380,401,393,431,438,494,340,451,373,369,411,233,125,78,157
131,113361,58 Street,Northern Boulevard,34 Avenue,SB,09/09/2017,75,33,22,33,29,23,26,72,86,125,166,176,181,134,182,176,209,165,120,115,94,67,70,108
292,23752,St. James Place,Madison Street,James Street,SB,10/07/2014,139,83,65,52,77,232,270,327,378,340,347,367,342,360,368,343,325,360,327,273,247,215,243,243
356,88159,NEILL AVENUE,TENBROECK AVENUE,NARRAGANSETT AVENUE,EB,03/26/2016,37,16,14,13,8,6,27,62,88,121,114,138,150,165,149,124,117,140,124,133,80,71,73,56
37,67650,31 St,35 Ave,36 Ave,SB,10/10/2019,94,90,69,68,92,177,252,304,270,226,227,258,217,233,246,308,240,283,225,214,154,162,152,133
119,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,NB,09/21/2014,251,221,175,114,129,110,99,131,151,188,261,285,315,257,279,272,296,281,294,303,336,268,235,184
335,33850,9 Avenue,West 46 Street,West 47 Street,SB,03/05/2018,1055,812,526,483,506,607,1043,1255,1423,1499,1465,1440,1547,1544,1544,1588,1621,1767,1888,1895,1774,1666,1755,1305
184,147471,East 161 Street,Grand Concourse,Dead End,EB,11/02/2019,193,128,81,81,76,56,102,175,239,241,277,354,334,344,244,197,228,199,182,298,254,267,261,253
86,139657,BRONX RIVER PARKWAY,MORRIS PARK AVENUE,BRONXDALE AVENUE,SB,09/20/2015,2903,2119,1580,1335,1295,1221,1796,2205,2679,3438,4086,4474,4813,5421,6125,6421,5971,6163,6419,6427,5586,3975,3219,2245
56,9002974,CALHOUN AVENUE,DEWEY AVENUE,CROSS BRONX EXPRESSWAY,NB,11/02/2015,1,7,2,2,0,4,2,8,14,5,12,10,7,9,17,24,14,14,11,10,10,4,5,6
81,9003983,BURKE AVENUE,PEARSALL AVENUE,TENBROECK AVENUE,EB,09/19/2015,81,52,47,35,30,30,54,74,118,147,175,213,170,197,165,146,131,160,190,163,169,127,100,103
110,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,EB,09/28/2014,234,203,177,137,131,117,109,156,195,201,279,339,427,411,444,431,477,436,418,411,359,295,261,204
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/21/2014,471,316,222,192,234,228,332,446,471,657,760,778,743,798,913,891,829,746,799,782,628,538,453,365
263,250403,Riverside Drive,103 Street,102 Street,SB,09/27/2014,37,17,22,13,6,18,37,74,124,171,177,273,294,293,289,265,210,192,211,106,111,98,85,73
302,136481,Ocean Parkway Service Road,Avenue S,Avenue T,NB,11/11/2017,14,5,8,5,4,5,5,9,14,19,21,25,33,46,32,24,37,66,205,131,100,80,79,58
172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/09/2019,102,79,46,47,66,149,397,532,457,386,298,385,375,395,456,431,462,356,417,405,381,286,270,200
73,9009550,Central Park West,100 Street,97 Street,NB,09/24/2014,243,135,77,63,65,64,157,316,558,365,392,410,455,430,436,679,397,25,121,491,488,446,404,317
25,19641,13 AVENUE,72 STREET,73 STREET,SB,10/15/2016,73,51,30,32,15,31,41,93,165,204,236,276,294,284,246,264,264,257,235,221,107,169,115,106
286,97309,Northern Boulevard,191 Street,192 Street,WB,09/23/2019,104,73,45,43,69,297,1082,1352,1199,1101,897,871,862,710,828,851,704,879,883,807,547,522,351,217
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,EB,04/14/2018,95,86,46,43,50,32,51,80,105,138,144,204,227,253,197,246,232,242,196,198,203,159,170,139
31,22804,3 Avenue,Butler Street,Douglass Street,NB,10/13/2019,194,125,75,61,45,53,66,109,144,200,335,364,456,475,503,474,488,484,381,305,234,161,147,101
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,SB,04/07/2018,123,85,60,56,63,44,41,50,78,87,124,137,199,171,206,196,176,217,211,220,202,171,169,164
123,75406,Broadway,55 Street,56 Street,WB,09/14/2017,123,131,123,108,162,332,491,672,656,588,542,512,531,473,593,599,532,520,488,467,385,310,229,175
153,23408,Chambers Street,Elk Street,Broadway,WB,10/12/2019,377,279,202,175,176,295,375,424,436,425,485,488,459,437,485,399,386,395,395,468,446,410,411,449
187,191012,Linden Boulevard,Malta Street,Alabama Avenue,EB,11/05/2014,311,180,140,148,232,345,522,827,889,825,780,777,877,968,1070,1391,1505,1525,1304,1038,878,685,554,437
49,89600,PITMAN AVENUE,WILDER AVENUE,MURDOCK AVENUE,WB,09/19/2015,97,66,53,25,55,33,75,94,146,176,221,241,232,256,290,286,272,300,310,302,244,186,161,137
1,19244,Kings Highway,West 12 Street,West 11 Street,WB,10/29/2017,103,109,79,73,77,54,40,84,120,172,232,236,263,280,264,244,234,235,193,202,173,155,102,72
157,69698,Gerard Avenue,150 Street,151 Street,NB,11/22/2014,80,68,47,46,51,51,50,60,95,158,182,237,234,277,359,276,396,401,371,324,170,153,113,118
181,102625,COMMONWEALTH BOULEVARD,86 AVENUE,85 ROAD,NB,10/29/2015,10,7,6,7,19,66,220,293,206,154,125,97,99,128,132,163,165,160,154,114,86,51,37,33
227,74501,CALDWELL AVENUE,71 STREET,74 STREET,WB,11/10/2015,31,27,8,18,21,55,189,401,305,194,220,252,220,228,306,371,361,343,303,241,182,142,88,57
191,43660,Howard Avenue,Bainbridge Street,Chauncey Street,NB,11/10/2017,93,78,33,38,30,72,242,608,510,286,228,293,333,362,378,444,403,411,343,281,238,202,179,157
335,38916,West 145 Street,St. Nicholas Avenue,Edgecomb Avenue,EB,09/28/2014,179,150,106,76,87,52,45,59,90,117,215,269,302,259,355,321,363,302,257,260,223,216,149,103
48,20340,BAY PARKWAY,WEST 12 STREET,73 STREET,SB,11/01/2016,155,102,62,43,71,145,286,545,644,481,401,461,454,487,567,560,568,648,645,546,488,358,300,203
259,7453,Richmond Road,Rockland Avenue,Morley Avenue,SB,10/01/2014,114,58,39,31,45,90,206,465,456,514,518,541,579,592,679,836,881,960,845,762,351,0,0,21
170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/21/2014,1182,688,375,297,332,521,792,977,1440,2270,2976,3476,3830,3931,3953,3964,4033,4021,3616,2719,2837,2077,1430,760
277,71493,Sedgwick Avenue,West 167 Street,Cross Bronx Expressway,SB,09/28/2014,99,92,54,57,71,53,50,74,78,124,125,109,146,125,143,151,169,221,201,188,180,167,122,87
