UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
9292283,3993854,10/04/2018,14:50,6a9946d7-f487-4300-bde7-1d6a08353c97,Occupant,Unspecified,18666631,26,,,,,,,,,Registrant,,,F
7263996,3726306,08/05/2017,12:00,e75ffe05-c944-4254-affe-056f8c109721,Occupant,Unspecified,17668097,46,,,,,,,,,Registrant,,,F
8731944,4077911,02/09/2019,9:05,d482dff7-b34a-4ab7-ad5b-3dc5f435b81e,Occupant,Unspecified,18389502,43,,,,,,,,,Registrant,,,F
2278490,3303817,09/25/2015,23:55,2,Occupant,Injured,14880140,35,,,,,,,,,,,,
10174661,4212260,09/24/2019,1:30,e3a85f3a-4ecd-4ba1-8492-92c2a9c177ae,Occupant,Unspecified,19104043,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9188828,3919429,06/11/2018,18:00,9ef8f01f-c4bd-4722-bd5e-ae027ccf88ed,Occupant,Unspecified,18615995,90,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7331979,3847485,02/16/2018,0:00,8d8f9c40-dd6e-4fd4-9f06-2f5aa33abe09,Occupant,Unspecified,17701502,33,Not Ejected,Conscious,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9111912,3908340,05/26/2018,10:20,f308e0d5-a140-4519-b615-dcd989b069ef,Occupant,Unspecified,18577963,38,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
7460312,3891256,04/30/2018,7:00,c8b0bbe4-9b42-48d1-978d-c9ee7549398e,Occupant,Unspecified,17764422,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2074404,329616,05/02/2014,21:54,5,Occupant,Injured,13430425,36,,,,,,,,,,,,
10056867,4185020,08/07/2019,16:55,49cb7ded-be34-405b-b56a-e6cafa8dfc01,Occupant,Unspecified,19044597,39,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2190491,290407,02/03/2014,16:20,1,Pedestrian,Injured,,74,,,,,,,,,,,,
10017010,4176011,07/23/2019,17:50,4ea6f7dd-ded6-433b-b0a5-69014404bd7c,Occupant,Unspecified,19024659,28,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7322429,3838737,01/31/2018,18:13,eaaa26a1-6533-4347-99af-cb9e4cfe8a6d,Occupant,Unspecified,17696777,0,,,,,,,,,Registrant,,,F
9020072,4092387,03/05/2019,13:14,1347f25c-f7af-4760-bbc9-aaf1806abdad,Occupant,Unspecified,18532411,71,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9386184,4010569,10/29/2018,22:00,eac192c9-b6ef-4e67-9085-d4e5d5201fb0,Occupant,Unspecified,18712785,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6854010,3652345,04/14/2017,15:00,e8485612-abea-407c-9bbf-1bae23cfcbb7,Occupant,Unspecified,17471248,52,,,,,,,,,Registrant,,,F
8968387,4069156,01/26/2019,1:18,6b848c99-932a-4141-96be-55df5f729218,Occupant,Unspecified,18506967,43,,,,,,,,,Registrant,,,M
6068957,3595097,01/09/2017,9:20,134cc455-05c9-43e7-b404-d5a5c5c3d3a2,Occupant,Unspecified,17097310,46,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6102086,3621491,02/23/2017,12:15,a4dff4fe-0a89-4b76-bf0c-d81df8d09188,Occupant,Unspecified,17113321,42,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7762727,3795731,11/22/2017,10:30,7d78f98a-c4ea-470c-b528-1f9fb3a9fc40,Occupant,Unspecified,17912565,49,,,,,,,,,Registrant,,,M
7259576,3733658,08/18/2017,15:00,65e44488-7f8c-4dc8-a31f-6033f621a1b3,Occupant,Unspecified,17665910,45,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7536754,3880885,04/15/2018,2:20,a4762a8c-e85e-4cb8-b6bf-e73ac4c5a71c,Occupant,Injured,17802088,22,Ejected,Conscious,Entire Body,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Minor Burn,Passenger,,,F
5951783,3428156,04/26/2016,14:40,494474,Occupant,Unspecified,17041853,,,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
9641525,3995510,10/06/2018,15:10,d69330c0-44de-4f67-82cd-2405a7ec8a86,Occupant,Unspecified,18838560,0,,,,,,,,,Registrant,,,U
10048451,4182914,08/04/2019,0:20,0ab2203b-82e1-46eb-9e9e-9fe3a194ce8b,Occupant,Unspecified,,0,,,,,,,,,Other,,,
10201596,4218882,10/05/2019,13:14,cd598c87-298e-42f7-a128-4131052dbc51,Occupant,Unspecified,19117429,37,,,,,,,,,Registrant,,,M
6701942,3500576,08/12/2016,20:30,1559776,Occupant,Unspecified,17398102,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
8992618,4075342,02/01/2019,22:13,1b2bad5c-13e0-4d2c-a02f-f1dfa5631a41,Occupant,Unspecified,18518990,22,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7430941,3888114,04/25/2018,18:00,a1666d3b-d869-4949-ad56-b0682a1f91d8,Occupant,Unspecified,17750053,39,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7094196,3705118,07/05/2017,10:10,09daa0aa-a96f-4cd4-aa67-44cf1d6f92a3,Occupant,Unspecified,17586306,27,,,,,,,,,Registrant,,,M
7903439,3799842,11/29/2017,15:20,ef622862-d4be-42e5-baa0-63665a57fdce,Occupant,Unspecified,17981398,0,,,,,,,,,Registrant,,,M
9016696,4070573,01/28/2019,13:35,405d62de-f2eb-4a95-bb3c-a8752fa932ab,Occupant,Unspecified,18530749,54,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6276896,3461982,06/15/2016,14:13,966098,Occupant,Unspecified,17196098,1,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
10267027,4232692,10/31/2019,12:30,8daf6489-7cda-4c6e-a7a7-5691d7150ff2,Occupant,Unspecified,19150030,50,,,,,,,,,Registrant,,,M
6562954,3538784,10/11/2016,8:15,2298047,Occupant,Unspecified,17331613,26,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6715232,3579852,12/16/2016,20:25,3072887,Occupant,Unspecified,17404540,39,,,,,,,,,Registrant,,,M
7102952,3684669,06/05/2017,0:00,5d7233a3-3b92-4905-a35c-835e18952d14,Occupant,Unspecified,17590459,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6263366,3508985,08/26/2016,9:30,1751369,Occupant,Unspecified,17189827,0,,,,,,,,,Registrant,,,
6465803,3521032,09/15/2016,10:00,1968392,Occupant,Unspecified,17285190,62,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6246636,3513175,09/04/2016,17:10,1835979,Bicyclist,Injured,17181944,32,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,None,,,Contusion - Bruise,Driver,,,M
6480840,3524457,09/21/2016,14:12,2045462,Occupant,Unspecified,17292422,23,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
7890965,3820811,12/31/2017,17:40,4f3965ac-fbe2-4d78-aef8-aee2d29bd7e5,Occupant,Unspecified,17975178,3,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Child Restraint Only,,,Does Not Apply,Passenger,,,F
6876880,3684558,06/05/2017,14:30,4cf20570-a0bd-45b6-8103-20bc10624e3f,Occupant,Unspecified,17482300,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7871223,3772426,10/09/2017,11:00,d3ac4595-52a5-4232-bbe8-c6268e529688,Occupant,Unspecified,17965400,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
5997319,3435380,05/02/2016,15:00,543941,Occupant,Unspecified,17063147,53,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,F
11317878,4322705,06/23/2020,15:55,804fdb51-1b53-4513-8868-4652e1bc37e3,Occupant,Injured,19694369,4,Not Ejected,Conscious,Shoulder - Upper Arm,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Child Restraint Only,,,Complaint of Pain or Nausea,Passenger,,,M
7431840,3841909,02/07/2018,10:10,a35946d4-85fc-47f2-9eb6-28b08c70ef6c,Occupant,Unspecified,17750507,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Air Bag Deployed/Lap Belt/Harness,,,Does Not Apply,Driver,,,M
9354359,3918159,06/07/2018,22:29,b5be34ff-626f-4c62-a68d-20710b19692c,Occupant,Unspecified,18697273,47,,,,,,,,,Registrant,,,M
7500699,3878759,04/10/2018,12:00,12d4df01-3e80-4461-a503-17571eaad563,Occupant,Unspecified,17784425,38,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F
9773057,4119272,04/23/2019,2:00,e4dee2a8-686f-4510-bb93-0278e25dfcc3,Occupant,Unspecified,18903979,28,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M
9989667,4169440,07/13/2019,13:54,97928173-abcb-4854-8f3e-92b51b177086,Occupant,Unspecified,19010960,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
10020558,4176921,07/25/2019,11:20,bb986f3a-b5a3-475d-a43b-2fdd564b1d68,Occupant,Unspecified,19026477,0,,,,,,,,,Registrant,,,U
7143725,3711124,07/13/2017,9:21,d093e021-f1ad-48c2-a5b5-3a7ed0f171bc,Occupant,Unspecified,17610000,59,,,,,,,,,Registrant,,,M
9858777,4141387,05/29/2019,9:16,e2c9299a-1107-4072-8594-0f80d59a5116,Occupant,Unspecified,18946177,44,,,,,,,,,Registrant,,,F
6529104,3574726,11/30/2016,21:20,2885001,Occupant,Unspecified,17315414,52,,,,,,,,,Registrant,,,F
9295732,3937862,07/09/2018,19:20,6020e80d-a9aa-4e3d-829d-e8f48fe98b4c,Occupant,Unspecified,18668326,19,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7177064,3719180,07/23/2017,23:00,f0e8c99f-7feb-40c7-a5e1-4095d6a1821e,Occupant,Unspecified,17626065,8,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6003196,3441370,05/13/2016,18:50,655477,Occupant,Unspecified,17065961,30,,,,,,,,,Registrant,,,F
9518072,3962532,08/16/2018,23:00,bb1f8fe1-6021-4d49-a7ca-46093baafecb,Occupant,Unspecified,18777549,0,,,,,,,,,Registrant,,,M
7892676,3779897,10/30/2017,12:00,7e55a9f2-510d-4aaf-b52b-c440bd676eab,Occupant,Unspecified,17976021,0,,,,,,,,,Registrant,,,
7453616,3842815,02/07/2018,17:00,c907838e-ddb9-4439-b6ce-a8a3c0dacb36,Occupant,Unspecified,17761209,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
2296627,3365552,01/05/2016,4:50,1,Occupant,Injured,15002918,40,,,,,,,,,,,,
9023359,4074417,02/02/2019,21:10,3845ddfc-7185-4b10-8f01-acc0f71e632d,Occupant,Injured,18534017,22,Not Ejected,Conscious,Neck,Right rear passenger or motorcycle sidecar passenger,Other,,,Whiplash,Passenger,,,F
6808286,3635340,03/19/2017,20:15,1509abd6-080f-47e3-adcf-2aa3ba2bdc4e,Occupant,Unspecified,17449277,11,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Does Not Apply,Passenger,,,F
9993178,4170433,07/09/2019,8:32,02e03c00-fea1-4c5e-990f-73b75fa7c0f9,Occupant,Unspecified,19012680,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
10186121,4215189,09/28/2019,12:05,70e6edb9-cde4-4e40-a556-9cc1ad82933c,Occupant,Unspecified,19109722,54,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6102370,3609233,02/03/2017,21:30,961d33cf-1fd8-4824-afe8-382bb0963f3c,Occupant,Unspecified,17113448,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,U
9052282,4097858,03/17/2019,2:35,44979b4c-a05e-4584-bb88-22e832152a48,Occupant,Unspecified,18548306,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
8934367,4061173,01/02/2019,14:53,53a7ef8c-12c7-47fe-83d2-1943f673cc47,Occupant,Injured,18489978,56,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
9578854,3987870,09/25/2018,15:25,95f221c3-64ab-4b84-8679-aa65e98d99cc,Occupant,Unspecified,18807764,47,,,,,,,,,Registrant,,,M
7835327,3760178,09/29/2017,15:30,64469c99-634b-405a-b5bf-9c135e8ba280,Occupant,Unspecified,,,,,,,,,,,Witness,,,
7394813,3836174,01/28/2018,17:25,efabea97-0e11-4f63-91ef-00fdbbf2e26f,Occupant,Unspecified,17732462,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6278439,3454884,06/02/2016,19:40,845350,Occupant,Unspecified,17196807,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9198278,4017422,11/05/2018,18:52,745fbc12-045b-455d-afea-51c12e71bcec,Occupant,Unspecified,18620648,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2295276,3361503,12/25/2015,23:15,5,Occupant,Injured,14994881,25,,,,,,,,,,,,
9252664,3936294,07/06/2018,16:15,1b67d422-d7fa-407d-9088-589227c36278,Occupant,Injured,18647209,23,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
7861100,3789855,11/13/2017,12:47,6a894054-7303-4cbe-b380-3b95d8de49b4,Occupant,Unspecified,17960494,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7344605,3829918,01/16/2018,17:45,50e31807-ce27-4882-b5cc-5aba6fbaf62d,Occupant,Unspecified,17707760,0,,,,,,,,,Registrant,,,
9182523,3913207,06/01/2018,23:52,13d04012-08fe-4107-92d6-924851fb6fae,Occupant,Unspecified,18612843,51,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
10048285,4182679,08/04/2019,16:23,3fd90d5e-4d97-403c-8d5f-1371027e3f5d,Occupant,Unspecified,19040267,0,,,,,,,,,Registrant,,,U
5938889,3438135,05/05/2016,8:00,572381,Occupant,Unspecified,17035794,26,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
6501973,3504838,08/22/2016,10:00,1670598,Occupant,Unspecified,17302502,27,,,,,,,,,Registrant,,,M
7088433,3696663,06/21/2017,17:00,3177c9ba-794a-466b-8633-15c998fbddc7,Occupant,Unspecified,17583565,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,M
8726328,4076934,02/07/2019,19:15,1a36756c-3374-4837-ba55-b17e017a0512,Occupant,Unspecified,18386779,51,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
10018054,4175840,07/23/2019,10:48,1d480553-5027-4f90-a4b4-a92ef01ae366,Occupant,Unspecified,19025201,33,,,,,,,,,Registrant,,,M
2306692,3405081,03/11/2016,19:00,1,Occupant,Injured,15081379,26,,,,,,,,,,,,
10273610,4235026,10/31/2019,21:30,285f4445-542b-48b1-b87c-193c7b2c0e67,Bicyclist,Injured,19153304,36,Ejected,Conscious,Knee-Lower Leg Foot,Driver,None,,,Complaint of Pain or Nausea,Driver,,,M
7196870,3708433,07/10/2017,11:30,9bc0bda5-4845-4b4d-90de-94ef7ce39306,Occupant,Unspecified,17635611,0,,,,,,,,,Registrant,,,U
8996229,4069542,01/25/2019,17:10,41d36527-ed9d-4a6d-86d6-0d265f5076e1,Occupant,Unspecified,18520756,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
6002982,3434447,05/03/2016,6:39,568901,Pedestrian,Injured,,63,Not Ejected,Conscious,Shoulder - Upper Arm,Unknown,Unknown,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing Against Signal,Complaint of Pain,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M
6658074,3566107,11/22/2016,19:25,2794512,Occupant,Unspecified,17377076,31,,,,,,,,,Registrant,,,M
9393965,3959160,08/09/2018,9:31,cd36a007-ddce-44d5-814a-31f97f8c3fc4,Occupant,Injured,18716553,24,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
10073627,4188603,08/14/2019,9:20,72b7b7c9-9315-4f16-9728-4b0cdec1357a,Occupant,Unspecified,19053012,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
6198426,3472108,06/25/2016,11:00,1057905,Occupant,Unspecified,17159501,50,,,,,,,,,Registrant,,,F
9222487,3937963,07/08/2018,15:15,639980af-9b7e-4d51-a31e-c9b59b6c4e32,Occupant,Unspecified,18632482,57,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
8953032,4068517,01/24/2019,11:40,71345f8d-f796-401f-9e14-7f690e231adc,Occupant,Unspecified,18499195,36,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M
9277015,3923717,06/05/2018,4:20,ecdc88c4-f0f1-44c1-8587-0e38f4b1fc47,Occupant,Unspecified,18659154,36,,,,,,,,,Registrant,,,M
6433535,3534420,10/05/2016,6:15,2221970,Occupant,Unspecified,17269880,25,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
7526738,3868323,03/23/2018,9:35,09d00430-8a1d-4f60-8069-8e1844df8102,Occupant,Unspecified,17797163,81,,,,,,,,,Registrant,,,F
7925900,3799857,11/29/2017,11:00,18647b4d-22b0-4b15-aab8-352ed94ae056,Occupant,Unspecified,17992378,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6475925,3521669,09/17/2016,17:00,1995218,Occupant,Unspecified,17290048,51,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9080132,4112095,04/08/2019,21:17,998fd85c-e4c6-4c46-b199-3dcd9a3d7604,Occupant,Unspecified,18562208,41,,,,,,,,,Registrant,,,M
9530178,4006986,10/22/2018,14:30,23c887ff-90a1-4596-a8dd-3f2681c7eb3b,Occupant,Unspecified,18783515,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
7707223,3775493,10/22/2017,16:45,fb743d6f-8f5d-4ddb-974d-be727d7bbea7,Occupant,Unspecified,17885740,24,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6686666,3557166,11/08/2016,15:46,2629468,Occupant,Unspecified,17390810,0,,,,,,,,,Registrant,,,M
6583349,3541171,10/13/2016,0:00,2306918,Occupant,Unspecified,17341299,44,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
9093928,3932752,06/28/2018,14:10,67e23276-076f-4406-9453-70b68595cd75,Occupant,Unspecified,18568974,75,,,,,,,,,Registrant,,,M
6841814,3642687,03/31/2017,17:22,70804cba-15ec-4b8e-8637-88c8f78f5254,Occupant,Unspecified,17465372,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9709680,4033812,11/27/2018,16:30,42ef4e49-c25c-41e1-8838-0e099f67ce60,Occupant,Unspecified,18872546,52,,,,,,,,,Registrant,,,M
6757553,3577494,12/09/2016,16:00,2991775,Occupant,Unspecified,17424947,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9227704,4044241,12/13/2018,19:17,7778c094-de8a-4cc4-aba9-4a4b9144227e,Occupant,Unspecified,18635061,,,,,,,,,,Registrant,,,
6323206,3518545,09/12/2016,22:55,1932487,Occupant,Unspecified,17217784,68,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9516463,4052469,12/26/2018,14:30,0cba2acf-520c-42b1-a5c7-01a0aa40e222,Occupant,Unspecified,18776754,0,,,,,,,,,Registrant,,,F
10075999,4189400,08/15/2019,23:35,eefd8b78-3cba-4df3-b8be-97aa86787b25,Occupant,Unspecified,19054215,,,,,,,,,,Registrant,,,U
6953219,3653013,04/17/2017,16:00,228db3da-b0fd-46a3-a3a7-25471a79595b,Occupant,Unspecified,17518783,30,,,,,,,,,Registrant,,,M
7121843,3729870,08/11/2017,13:30,9f392503-8c6d-48dc-8ca7-67314e8c445d,Occupant,Unspecified,17599428,0,,,,,,,,,Registrant,,,
9525691,3958464,08/09/2018,10:30,71e5d737-745d-4228-af8a-d5829a3242e5,Occupant,Unspecified,18781273,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7040840,3704913,07/02/2017,17:55,b0f1d0c0-6344-44ac-b8a5-70e87197057e,Occupant,Unspecified,17560953,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7700949,3778632,10/28/2017,18:29,f8648e16-d227-48bb-9b76-c6af4342f0aa,Occupant,Injured,17882668,30,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
9593220,4042748,12/11/2018,13:30,4d440f6c-d39e-467f-b09b-4b5adf436c0f,Occupant,Unspecified,18814891,64,,,,,,,,,Registrant,,,F
6604937,3481568,07/14/2016,18:40,1232629,Occupant,Unspecified,17351629,57,,,,,,,,,Registrant,,,F
9827581,4131895,05/14/2019,20:00,d3432b4f-f247-4d1f-8568-41cc622db001,Occupant,Unspecified,18930805,0,,,,,,,,,Registrant,,,U
6924877,3643765,04/02/2017,22:00,92de0747-21ff-41c5-940c-c7e18b7999df,Occupant,Unspecified,17505276,18,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9985999,4168474,07/11/2019,17:06,4db221f6-77aa-405d-a96f-105dbcfe6d0c,Occupant,Unspecified,19009144,25,,,,,,,,,Registrant,,,F
10267693,4233634,11/01/2019,12:45,03b70fb2-6fd4-4198-aec6-f04c72d7fac0,Occupant,Unspecified,19150354,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2190110,288767,07/03/2013,15:00,1,Occupant,Injured,14205383,49,,,,,,,,,,,,
5938222,3436193,05/06/2016,12:30,582524,Occupant,Unspecified,17035490,,,,,,,,,,Registrant,,,U
9144927,4111347,04/08/2019,14:35,248b5682-fa3a-44cf-9fe4-64056ef2a9e9,Occupant,Unspecified,18594246,36,,,,,,,,,Registrant,,,F
5967873,3440455,05/13/2016,7:00,650159,Occupant,Unspecified,17049395,55,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M
10166963,4210632,09/22/2019,20:15,d3841e2e-af41-4de3-8a84-a7be0414f92f,Occupant,Unspecified,19100181,0,,,,,,,,,Registrant,,,U
10040568,4181327,08/02/2019,5:09,8c5a397b-ce54-41af-89da-436d3d610d42,Occupant,Unspecified,19036391,36,,,,,,,,,Registrant,,,F
9647057,4055741,12/23/2018,17:24,1fd7bf31-e6f8-421d-806a-d3c67715523c,Occupant,Unspecified,18841314,62,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
9719337,4048120,12/19/2018,12:30,da432d5f-211d-4832-9dba-ba863028fc0d,Occupant,Unspecified,18877506,,,,,,,,,,Registrant,,,
9557967,4016952,11/08/2018,17:35,1b69c8c0-024c-441c-b1e5-ad1c47005044,Pedestrian,Injured,,66,,Conscious,Abdomen - Pelvis,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing Against Signal,Complaint of Pain or Nausea,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M
7346397,3834668,01/23/2018,7:46,8191c581-ec62-4cc9-a597-1422fa8424b1,Occupant,Unspecified,17708673,,,,,,,,,,Owner,,,
5992530,3448852,05/20/2016,18:00,737645,Bicyclist,Injured,17060806,17,Ejected,Conscious,Face,Riding/Hanging on Outside,None,,,Abrasion,Driver,,,M
10141116,4204272,09/11/2019,21:07,e5d8e809-7b80-42b3-acd8-52cda8ba524c,Occupant,Unspecified,19087132,31,,,,,,,,,Registrant,,,M
9544764,3974461,08/31/2018,13:50,4393e459-dd50-4d27-9755-b6a0095675b8,Occupant,Unspecified,18790748,52,,,,,,,,,Registrant,,,M
